BFS,Bellman_Ford,Dijkstra,Astar
18.94195363108692,18.829196010950383,18.829196010950383,18.829196010950383
14.283517383299053,13.648095435327322,13.648095435327322,13.648095435327322
24.614892603987414,23.750882610193997,23.750882610193997,23.750882610193997
27.424721171855698,26.33152273019594,26.33152273019594,26.33152273019594
1.5671949189580054,1.5671949189580054,1.5671949189580054,1.5671949189580054
15.488174681907662,14.809369236957576,14.809369236957576,14.809369236957576
17.996627256390816,13.438999452905923,13.438999452905923,13.438999452905923
20.691020710092687,19.853632336291017,19.853632336291017,19.853632336291017
13.412543618846692,12.733738173896603,12.733738173896603,12.733738173896603
15.76540517368467,15.595248434386104,15.595248434386104,15.595248434386104
27.292261437422273,27.28068762697529,27.28068762697529,27.28068762697529
17.094075005625534,15.322924322930085,15.322924322930085,15.322924322930085
11.39583510414792,10.545790957879053,10.545790957879053,10.545790957879053
11.311883026048669,10.517878149225357,10.517878149225357,10.517878149225357
32.17673226920975,31.087970026911016,31.087970026911016,31.087970026911016
20.745827410971046,20.745827410971046,20.745827410971046,20.745827410971046
